,age,businessage,bankaccount,credit,employees,employeesnumber,loan,gender,lprofit,tprofit,sec0,sec1,sec2,sec3,sec0_0,sec0_1,sec0_2,sec0_3,sec0_4,sec0_5,sec0_6,sec0_7,sec0_8,sec0_9,sec0_10,sec1_1,sec1_2,sec1_3,sec1_4,sec1_5,sec1_6,sec2_0,sec2_1,sec2_2,sec2_3,sec2_4,sec2_5,sec2_6,sec2_7,sec3_0,sec3_1,sec3_2,sec3_3,sec3_4,sec3_5,sec3_6,sec3_7,self_taught,youngfirm,binf,bf,avg_profit_agegen,binl,bl,avg_I_emp_learn,lavg_profit_learn,lavg_wagebill_learn,secondaryedu,marketing,account
2823,49.0,14.0,1.0,1.0,1.0,4.0,1.0,0.0,10.778956,48000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,0.0,0.0,0.0
2824,52.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,9.1049795,9000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2825,47.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,9.952278,21000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2826,38.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,9.1049795,9000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2827,36.0,14.0,1.0,1.0,1.0,2.0,0.0,1.0,10.491274,36000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2828,35.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,6.214608,500.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,0.0,0.0,0.0
2829,40.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,9.392662,12000.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2830,48.0,15.0,1.0,0.0,1.0,1.0,0.0,1.0,9.392662,12000.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2831,32.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,8.699514,6000.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,0.0,0.0,0.0
2832,46.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,9.2591305,10500.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,0.0,0.0,0.0
2833,44.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,9.615806,15000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2834,42.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,10.308952,30000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,0.0,0.0,0.0
2835,36.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0021,60000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,0.0,0.0,0.0
2836,39.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10.085809,24000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,0.0,0.0,0.0
2837,44.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,7.6009026,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,0.0,0.0,0.0
2838,34.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,9.615806,15000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,1.0,0.0
2839,,11.0,1.0,1.0,1.0,6.0,0.0,0.0,9.903487,20000.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2840,43.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,8.411833,4500.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,0.0,0.0,0.0
2841,45.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,8.699514,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2842,28.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,8.699514,6000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,0.0,0.0,0.0
2843,36.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,9.615806,15000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,0.0,0.0,0.0
2844,41.0,15.0,1.0,0.0,1.0,1.0,1.0,0.0,10.373491,32000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2845,42.0,11.0,1.0,1.0,0.0,0.0,1.0,0.0,9.615806,15000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,1.0
2846,44.0,11.0,1.0,1.0,1.0,5.0,1.0,1.0,11.0021,60000.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,0.0,1.0,0.0
2847,45.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,10.896739,54000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2848,40.0,15.0,0.0,1.0,0.0,0.0,1.0,1.0,9.392662,12000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2849,,15.0,1.0,1.0,0.0,0.0,1.0,1.0,8.987197,8000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2850,40.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,7.6009026,2000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2851,42.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,8.006368,3000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2852,30.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,8.294049,4000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,0.0,0.0,0.0
2853,36.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,10.308952,30000.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2854,40.0,15.0,1.0,0.0,1.0,4.0,0.0,0.0,10.23996,28000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2855,37.0,14.0,1.0,1.0,0.0,0.0,1.0,0.0,9.615806,15000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2856,30.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,9.615806,15000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2857,32.0,13.0,0.0,1.0,1.0,1.0,0.0,1.0,9.615806,15000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,0.0,0.0,0.0
2858,40.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,9.615806,15000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2859,30.0,11.0,0.0,1.0,1.0,1.0,1.0,0.0,10.085809,24000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2860,32.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.922658,7500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,0.0,0.0,0.0
2861,39.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,9.392662,12000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2862,44.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,9.903487,20000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2863,43.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,10.714417,45000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2864,30.0,14.0,1.0,0.0,1.0,1.0,0.0,0.0,9.680344,16000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,0.0,0.0,0.0
2865,45.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2866,31.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,8.699514,6000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2867,43.0,15.0,1.0,1.0,1.0,3.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,1.0
2868,34.0,14.0,1.0,0.0,0.0,0.0,1.0,1.0,10.308952,30000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2869,45.0,15.0,0.0,1.0,0.0,0.0,1.0,1.0,9.392662,12000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,0.0,0.0,0.0
2870,42.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,11.225244,75000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,0.0,0.0,0.0
2871,40.0,15.0,0.0,1.0,0.0,0.0,1.0,1.0,8.294049,4000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2872,36.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,8.006368,3000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,1.0
2873,34.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1049795,9000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,0.0,0.0,1.0
2874,50.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,0.0,0.0,0.0
2875,52.0,15.0,1.0,1.0,0.0,0.0,0.0,1.0,9.952278,21000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2876,27.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,9.903487,20000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2877,48.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,11.91839,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,1.0,0.0
2878,30.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,9.952278,21000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,0.0,0.0,0.0
2879,43.0,15.0,1.0,1.0,1.0,6.0,1.0,0.0,12.388394,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2880,27.0,14.0,0.0,1.0,1.0,6.0,0.0,0.0,10.819778,50000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2881,35.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,9.615806,15000.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,0.0,1.0,0.0
2882,35.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,7.3132205,1500.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2883,36.0,15.0,0.0,1.0,1.0,2.0,0.0,0.0,9.903487,20000.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2884,42.0,15.0,1.0,0.0,1.0,2.0,1.0,0.0,10.714417,45000.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,0.0,0.0,0.0
2885,44.0,12.0,0.0,1.0,0.0,0.0,1.0,1.0,9.1049795,9000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2886,42.0,13.0,0.0,1.0,1.0,5.0,0.0,0.0,9.392662,12000.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,0.0,0.0,0.0
2887,45.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,11.407565,90000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2888,37.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,10.714417,45000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,1.0,0.0
2889,35.0,15.0,1.0,1.0,0.0,0.0,0.0,1.0,9.392662,12000.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,1.0,0.0
2890,32.0,14.0,0.0,0.0,1.0,3.0,0.0,0.0,11.0021,60000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2891,26.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,10.819778,50000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,1.0,0.0
2892,40.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,10.714417,45000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2893,50.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,10.308952,30000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,0.0,0.0,0.0
2894,38.0,14.0,1.0,0.0,1.0,3.0,0.0,0.0,9.903487,20000.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2895,,14.0,0.0,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2896,38.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.684612,800.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,1.0
2897,51.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,9.392662,12000.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2898,45.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,8.476371,4800.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,1.0
2899,40.0,15.0,1.0,1.0,0.0,0.0,1.0,1.0,10.23996,28000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,0.0,0.0,0.0
2900,34.0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,8.987197,8000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-0,32682.691,4,4-0,0.32592592,10.210774,8.735048,1.0,0.0,0.0
2901,31.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,7.9373746,2800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4,4-1,19717.322,4,4-0,0.32592592,10.210774,8.735048,0.0,0.0,0.0
